,title,year,imdbID,precount_wins,precount_noms,win,nom,none
4903,the miracle of our lady of fatima,1952,tt0044905,0,0,0,0,0
4904,hans christian andersen,1952,tt0044685,0,2,0,0,0
4905,son of paleface,1952,tt0045177,0,0,0,0,0
4906,because you're mine,1952,tt0044402,0,3,0,0,0
4907,just for you,1952,tt0044782,3,6,0,0,0
4908,the snows of kilimanjaro,1952,tt0045162,0,8,0,0,0
4909,million dollar mermaid,1952,tt0044903,0,4,0,0,0
4910,affair in trinidad,1952,tt0044331,0,0,0,0,0
4911,flat top,1952,tt0044621,0,0,0,0,0
4912,from here to eternity,1953,tt0045793,0,5,0,0,0
4913,the robe,1953,tt0046247,0,6,0,0,0
4914,roman holiday,1953,tt0046250,2,11,0,0,0
4915,shane,1953,tt0046303,2,3,0,0,0
4916,lili,1953,tt0046000,0,0,0,0,0
4917,stalag 17,1953,tt0046359,1,4,0,0,0
4918,mogambo,1953,tt0046085,3,4,0,0,0
4919,the moon is blue,1953,tt0046094,0,2,0,0,0
4920,hondo,1953,tt0045883,0,2,0,0,0
4921,torch song,1953,tt0046446,1,4,0,0,0
4922,pickup on south street,1953,tt0046187,0,4,0,0,0
4923,the cruel sea,1953,tt0045659,0,0,0,0,0
4924,call me madam,1953,tt0045592,1,0,0,0,0
4925,"the 5,000 fingers of dr. t.",1953,tt0045464,0,1,0,0,0
4926,the band wagon,1953,tt0045537,0,1,0,0,0
4927,calamity jane,1953,tt0045591,0,0,0,0,0
4928,kiss me kate,1953,tt0045963,0,0,0,0,0
4929,miss sadie thompson,1953,tt0046076,1,2,0,0,0
4930,the caddy,1953,tt0045589,0,0,0,0,0
4931,knights of the round table,1953,tt0045966,0,0,0,0,0
4932,the mississippi gambler,1953,tt0046080,0,0,0,0,0
4933,the war of the worlds,1953,tt0046534,0,0,0,0,0
4934,the president's lady,1953,tt0046204,0,3,0,0,0
4935,the story of three loves,1953,tt0046374,2,7,0,0,0
4936,young bess,1953,tt0046564,0,2,0,0,0
4937,all the brothers were valiant,1953,tt0045494,0,1,0,0,0
4938,beneath the 12-mile reef,1953,tt0045551,0,3,0,0,0
4939,dream wife,1953,tt0045706,1,5,0,0,0
4940,how to marry a millionaire,1953,tt0045891,0,3,0,0,0
4941,crazylegs,1953,tt0045656,0,0,0,0,0
4942,on the waterfront,1954,tt0047296,2,4,0,0,0
4943,the caine mutiny,1954,tt0046816,2,4,0,0,0
4944,the country girl,1954,tt0046874,3,4,0,0,0
4945,seven brides for seven brothers,1954,tt0047472,0,1,0,0,0
4946,three coins in the fountain,1954,tt0047580,0,5,0,0,0
4947,the high and the mighty,1954,tt0047086,1,2,0,0,0
4948,rear window,1954,tt0047396,1,11,0,0,0
4949,carmen jones,1954,tt0046828,0,1,0,0,0
4950,magnificent obsession,1954,tt0047203,1,5,0,0,0
4951,the barefoot contessa,1954,tt0046754,5,4,0,0,0
4952,executive suite,1954,tt0046963,2,5,0,0,0
4953,broken lance,1954,tt0046808,0,6,0,0,0
4954,the silver chalice,1954,tt0047494,0,3,0,0,0
4955,the glenn miller story,1954,tt0047030,1,3,0,0,0
4956,there's no business like show business,1954,tt0047574,1,1,0,0,0
4957,white christmas,1954,tt0047673,3,4,0,0,0
4958,susan slept here,1954,tt0047550,0,0,0,0,0
4959,brigadoon,1954,tt0046807,0,2,0,0,0
4960,"20,000 leagues under the sea",1954,tt0046672,1,2,0,0,0
4961,désirée,1954,tt0046903,1,5,0,0,0
4962,red garters,1954,tt0047400,0,0,0,0,0
4963,rogue cop,1954,tt0047424,0,0,0,0,0
4964,the egyptian,1954,tt0046949,1,4,0,0,0
4965,it should happen to you,1954,tt0047123,1,3,0,0,0
4966,hell and high water,1954,tt0047073,0,1,0,0,0
4967,them!,1954,tt0047573,1,2,0,0,0
4968,marty,1955,tt0048356,0,0,4,6,1
4969,love is a many-splendored thing,1955,tt0048316,2,6,0,2,5
4970,mister roberts,1955,tt0048380,4,8,1,2,5
4971,the rose tattoo,1955,tt0048563,0,2,1,3,4
4972,bad day at black rock,1955,tt0047849,1,2,0,3,4
4973,east of eden,1955,tt0048028,2,3,1,4,3
4974,summertime,1955,tt0048673,0,6,0,2,5
4975,love me or leave me,1955,tt0048317,1,0,0,2,5
4976,the man with the golden arm,1955,tt0048347,1,3,0,1,6
4977,i'll cry tomorrow,1955,tt0048191,0,5,0,1,6
4978,interrupted melody,1955,tt0048210,0,3,0,1,6
4979,rebel without a cause,1955,tt0048545,0,0,0,2,5
4980,pete kelly's blues,1955,tt0048484,1,0,0,1,6
4981,blackboard jungle,1955,tt0047885,0,1,0,1,6
4982,battle cry,1955,tt0047860,1,1,0,0,7
4983,oklahoma!,1955,tt0048445,2,3,0,0,7
4984,daddy long legs,1955,tt0047969,0,7,0,0,7
4985,guys and dolls,1955,tt0048140,6,6,0,0,7
4986,it's always fair weather,1955,tt0048216,0,2,0,0,7
4987,the tender trap,1955,tt0048705,3,3,0,0,7
4988,unchained,1955,tt0048762,0,0,0,0,7
4989,not as a stranger,1955,tt0048432,4,7,0,0,7
4990,to catch a thief,1955,tt0048728,1,8,0,0,7
4991,queen bee,1955,tt0048527,1,4,0,0,7
4992,a man called peter,1955,tt0048337,0,4,0,0,7
4993,the dam busters,1955,tt0046889,0,2,0,0,7
4994,the rains of ranchipur,1955,tt0048538,0,3,0,0,7
4995,friendly persuasion,1956,tt0049233,5,12,0,4,3
4996,giant,1956,tt0049261,1,5,1,5,2
4997,the king and i,1956,tt0049408,0,2,1,4,3
4998,the ten commandments,1956,tt0049833,2,2,0,1,6
4999,lust for life,1956,tt0049456,1,6,1,3,4
5000,baby doll,1956,tt0048973,3,5,0,3,4
5001,bus stop,1956,tt0049038,0,2,0,1,6
5002,the bold and the brave,1956,tt0049022,0,3,0,2,5
5003,written on the wind,1956,tt0049966,0,0,1,2,5
5004,between heaven and hell,1956,tt0049004,1,1,0,0,7
5005,the best things in life are free,1956,tt0049002,2,2,0,0,7
5006,the eddy duchin story,1956,tt0049170,0,1,0,0,7
5007,high society,1956,tt0049314,4,7,0,0,7
5008,meet me in las vegas,1956,tt0049490,0,4,0,0,7
5009,the man who knew too much,1956,tt0049470,1,9,0,0,7
5010,somebody up there likes me,1956,tt0049778,0,0,0,0,7
5011,the proud and profane,1956,tt0049640,3,9,0,0,7
5012,the solid gold cadillac,1956,tt0049777,1,0,0,0,7
5013,teenage rebel,1956,tt0049831,3,4,0,0,7
5014,the harder they fall,1956,tt0049291,1,6,0,0,7
5015,stagecoach to fury,1956,tt0049791,0,0,0,0,7
5016,the power and the prize,1956,tt0049635,1,3,0,0,7
5017,forbidden planet,1956,tt0049223,0,2,0,0,7
5018,12 angry men,1957,tt0050083,0,1,0,3,4
5019,peyton place,1957,tt0050839,0,4,0,6,1
5020,sayonara,1957,tt0050933,1,6,2,6,1
5021,witness for the prosecution,1957,tt0051201,1,7,0,4,3
5022,a hatful of rain,1957,tt0050487,2,5,0,1,6
5023,wild is the wind,1957,tt0051193,3,3,0,2,5
5024,the three faces of eve,1957,tt0051077,0,3,1,1,6
5025,raintree county,1957,tt0050882,1,5,0,1,6
5026,the bachelor party,1957,tt0050156,2,1,0,1,6
5027,an affair to remember,1957,tt0050105,3,8,0,0,7
5028,boy on a dolphin,1957,tt0050208,0,5,0,0,7
5029,the joker is wild,1957,tt0050569,1,3,0,0,7
5030,april love,1957,tt0050135,0,1,0,0,7
5031,tammy and the bachelor,1957,tt0051051,1,1,0,0,7
5032,gunfight at the o.k. corral,1957,tt0050468,1,5,0,0,7
5033,les girls,1957,tt0050631,0,4,0,0,7
5034,pal joey,1957,tt0050815,1,1,0,0,7
5035,funny face,1957,tt0050419,1,1,0,0,7
5036,the enemy below,1957,tt0050356,0,1,0,0,7
5037,the spirit of st. louis,1957,tt0051003,2,8,0,0,7
5038,gigi,1958,tt0051658,0,3,3,3,4
5039,auntie mame,1958,tt0051383,0,3,0,3,4
5040,cat on a hot tin roof,1958,tt0051459,1,4,0,5,2
5041,the defiant ones,1958,tt0051525,0,2,0,5,2
5042,separate tables,1958,tt0052182,1,4,2,5,2
5043,i want to live!,1958,tt0051758,0,4,1,3,4
5044,the inn of the sixth happiness,1958,tt0051776,3,4,0,1,6
5045,the old man and the sea,1958,tt0052027,1,5,0,1,6
5046,some came running,1958,tt0052218,1,2,0,3,4
5047,the big country,1958,tt0051411,2,16,1,1,6
5048,the brothers karamazov,1958,tt0051435,2,2,0,1,6
5049,teacher's pet,1958,tt0052278,3,4,0,1,6
5050,lonelyhearts,1958,tt0053017,0,5,0,1,6
5051,the horse's mouth,1958,tt0051739,1,2,0,1,6
5052,the young lions,1958,tt0052415,1,9,0,0,7
5053,south pacific,1958,tt0052225,0,4,0,0,7
5054,houseboat,1958,tt0051745,0,2,0,0,7
5055,a certain smile,1958,tt0051466,1,5,0,0,7
5056,marjorie morningstar,1958,tt0051911,1,3,0,0,7
5057,a time to love and a time to die,1958,tt0052296,0,0,0,0,7
5058,vertigo,1958,tt0052357,1,8,0,0,7
5059,"bell, book and candle",1958,tt0051406,3,3,0,0,7
5060,the buccaneer,1958,tt0051436,3,2,0,0,7
5061,desire under the elms,1958,tt0051534,1,1,0,0,7
5062,cowboy,1958,tt0051496,1,2,0,0,7
5063,tom thumb,1958,tt0052427,0,1,0,0,7
5064,torpedo run,1958,tt0052303,1,0,0,0,7
5065,anatomy of a murder,1959,tt0052561,1,5,0,4,3
5066,room at the top,1959,tt0053226,0,0,2,6,1
5067,the young philadelphians,1959,tt0053462,0,1,0,1,6
5068,li'l abner,1959,tt0053001,0,1,0,0,7
5069,a hole in the head,1959,tt0052896,1,9,0,0,7
5070,the best of everything,1959,tt0052619,0,3,0,0,7
5071,the sundowners,1960,tt0054353,1,10,0,5,2
5072,never on sunday,1960,tt0054198,0,0,0,2,5
5073,the entertainer,1960,tt0053796,2,6,0,1,6
5074,"murder, inc.",1960,tt0054102,0,0,0,1,6
5075,tunes of glory,1960,tt0054412,1,3,0,1,6
5076,pepe,1960,tt0054172,0,1,0,0,7
5077,visit to a small planet,1960,tt0054446,0,0,0,0,7
5078,it started in naples,1960,tt0053957,0,2,0,0,7
5079,seven thieves,1960,tt0054295,0,1,0,0,7
5080,fanny,1961,tt0054866,1,4,0,2,5
5081,judgment at nuremberg,1961,tt0055031,1,10,2,7,1
5082,breakfast at tiffany's,1961,tt0054698,1,2,0,2,5
5083,summer and smoke,1961,tt0055489,1,4,0,2,5
5084,splendor in the grass,1961,tt0055471,2,3,0,1,6
5085,paris blues,1961,tt0055278,1,2,0,0,7
5086,a majority of one,1961,tt0055124,1,8,0,0,7
5087,back street,1961,tt0054653,1,4,0,0,7
5088,birdman of alcatraz,1962,tt0055798,2,7,0,3,4
5089,days of wine and roses,1962,tt0055895,1,5,0,2,5
5090,long day's journey into night,1962,tt0056196,0,8,0,1,6
5091,billy budd,1962,tt0055796,1,2,0,1,6
5092,freud,1962,tt0055998,2,13,0,0,7
5093,gigot,1962,tt0056017,0,2,0,0,7
5094,walk on the wild side,1962,tt0056671,1,3,0,0,7
5095,that touch of mink,1962,tt0056575,1,5,0,0,7
5096,hatari!,1962,tt0056059,1,4,0,0,7
5097,phaedra,1962,tt0056346,0,3,0,0,7
5098,my geisha,1962,tt0056267,1,4,0,0,7
5099,8½,1963,tt0056801,0,3,0,1,6
5100,the cardinal,1963,tt0056907,0,3,0,2,5
5101,this sporting life,1963,tt0057578,0,0,0,2,5
5102,twilight of honor,1963,tt0057609,0,4,0,1,6
5103,"captain newman, m.d.",1963,tt0056903,1,6,0,2,5
5104,bye bye birdie,1963,tt0056891,0,3,0,0,7
5105,come blow your horn,1963,tt0056940,1,3,0,0,7
5106,the caretakers,1963,tt0056908,1,3,0,0,7
5107,toys in the attic,1963,tt0057598,2,5,0,0,7
5108,zorba the greek,1964,tt0057831,2,1,1,5,2
5109,the pumpkin eater,1964,tt0058500,1,2,0,1,6
5110,the unsinkable molly brown,1964,tt0058708,1,3,0,1,6
5111,topkapi,1964,tt0058672,2,4,1,1,6
5112,the chalk garden,1964,tt0057933,0,10,0,1,6
5113,robin and the 7 hoods,1964,tt0058529,2,3,0,0,7
5114,father goose,1964,tt0058092,0,6,0,0,7
5115,fate is the hunter,1964,tt0058091,0,1,0,0,7
5116,7 faces of dr. lao,1964,tt0057812,0,2,0,0,7
5117,darling,1965,tt0059084,0,1,1,3,4
5118,ship of fools,1965,tt0059712,5,8,0,5,2
5119,a thousand clowns,1965,tt0059798,0,0,1,3,4
5120,cat ballou,1965,tt0059017,0,0,1,2,5
5121,the spy who came in from the cold,1965,tt0059749,0,4,0,1,6
5122,shenandoah,1965,tt0059711,1,4,0,0,7
5123,king rat,1965,tt0059358,0,0,0,0,7
5124,the slender thread,1965,tt0059729,2,3,0,0,7
5125,in harm's way,1965,tt0059309,1,9,0,0,7
5126,a rage to live,1965,tt0059630,0,0,0,0,7
5127,the sand pebbles,1966,tt0060934,4,2,0,3,4
5128,the professionals,1966,tt0060862,3,6,0,2,5
5129,the fortune cookie,1966,tt0060424,4,11,1,1,6
5130,you're a big boy now,1966,tt0061209,0,4,0,1,6
5131,is paris burning?,1966,tt0060814,0,4,0,0,7
5132,mister buddwing,1966,tt0059453,1,1,0,0,7
5133,the oscar,1966,tt0060801,0,3,0,0,7
5134,seconds,1966,tt0060955,0,0,0,0,7
5135,the fixer,1968,tt0062977,1,2,0,1,6
5136,the subject was roses,1968,tt0063654,1,0,1,2,5
5137,anne of the thousand days,1969,tt0064030,0,5,0,5,2
5138,alice's restaurant,1969,tt0064002,0,2,0,1,6
5139,the sterile cuckoo,1969,tt0065037,0,1,0,1,6
5140,the reivers,1969,tt0064886,0,2,0,1,6
5141,i never sang for my father,1970,tt0065872,2,3,0,3,4
5142,the great white hope,1970,tt0065797,0,1,0,2,5
5143,cromwell,1970,tt0065593,1,3,0,0,7
5144,scrooge,1970,tt0066344,0,5,0,0,7
5145,the french connection,1971,tt0067116,0,2,4,5,2
5146,a clockwork orange,1971,tt0066921,0,4,0,3,4
5147,sunday bloody sunday,1971,tt0067805,2,1,0,3,4
5148,the hospital,1971,tt0067217,2,3,0,1,6
5149,carnal knowledge,1971,tt0066892,1,3,0,1,6
5150,the go-between,1971,tt0067144,1,1,0,1,6
5151,death in venice,1971,tt0067445,0,0,0,0,7
5152,sleuth,1972,tt0069281,6,11,0,2,5
5153,the ruling class,1972,tt0069198,0,0,0,1,6
5154,butterflies are free,1972,tt0068326,1,1,1,1,6
5155,fat city,1972,tt0068575,2,9,0,1,6
5156,young winston,1972,tt0069528,1,7,0,1,6
5157,ben,1972,tt0068264,0,2,0,0,7
5158,the life and times of judge roy bean,1972,tt0068853,2,13,0,0,7
5159,the stepmother,1972,tt0067793,0,0,0,0,7
5160,images,1972,tt0068732,0,2,0,0,7
5161,napoleon and samantha,1972,tt0068990,0,0,0,0,7
5162,man of la mancha,1972,tt0068909,1,6,0,0,7
5163,a touch of class,1973,tt0070819,1,2,1,2,5
5164,the paper chase,1973,tt0070509,0,1,1,2,5
5165,bang the drum slowly,1973,tt0069765,0,0,0,1,6
5166,tom sawyer,1973,tt0070814,1,2,0,0,7
5167,ludwig,1973,tt0068883,0,1,0,0,7
5168,jonathan livingston seagull,1973,tt0070248,0,0,0,0,7
5169,the day of the jackal,1973,tt0069947,3,5,0,0,7
5170,a woman under the influence,1974,tt0072417,0,3,0,2,5
5171,phantom of the paradise,1974,tt0071994,0,0,0,0,7
5172,daisy miller,1974,tt0071385,1,3,0,0,7
5173,the island at the top of the world,1974,tt0071671,0,2,0,0,7
5174,the day of the locust,1975,tt0072848,2,4,0,1,6
5175,the other side of the mountain,1975,tt0073496,0,0,0,0,7
5176,bound for glory,1976,tt0074235,0,1,0,2,5
5177,voyage of the damned,1976,tt0075406,1,5,0,2,5
5178,fellini's casanova,1976,tt0074291,0,6,0,1,6
5179,the seven-per-cent solution,1976,tt0075194,0,6,0,1,6
5180,bugsy malone,1976,tt0074256,0,0,0,0,7
5181,the shootist,1976,tt0075213,2,6,0,0,7
5182,the goodbye girl,1977,tt0076095,0,3,1,4,3
5183,the turning point,1977,tt0076843,1,5,0,5,2
5184,equus,1977,tt0075995,0,9,0,3,4
5185,"oh, god!",1977,tt0076489,1,0,0,1,6
5186,islands in the stream,1977,tt0076211,2,4,0,0,7
5187,"same time, next year",1978,tt0078199,1,3,0,2,5
5188,comes a horseman,1978,tt0077360,3,5,0,1,6
5189,california suite,1978,tt0077289,2,10,1,2,5
5190,bloodbrothers,1978,tt0078878,0,2,0,1,6
5191,pretty baby,1978,tt0078111,0,1,0,0,7
5192,foul play,1978,tt0077578,1,3,0,0,7
5193,a little romance,1979,tt0079477,3,12,0,1,6
5194,the champ,1979,tt0078950,2,8,0,0,7
5195,inside moves,1980,tt0080928,0,1,0,1,6
5196,honeysuckle rose,1980,tt0080888,0,2,0,0,7
5197,my favorite year,1982,tt0084370,0,6,0,1,6
5198,educating rita,1983,tt0085478,0,3,0,3,4
5199,never cry wolf,1983,tt0086005,0,0,0,0,7
5200,zelig,1983,tt0086637,1,4,0,0,7
5201,under the volcano,1984,tt0088322,2,12,0,1,6
5202,country,1984,tt0087091,1,2,0,1,6
5203,the bostonians,1984,tt0086992,1,3,0,1,6
5204,songwriter,1984,tt0088153,0,3,0,0,7
5205,the woman in red,1984,tt0088414,0,2,0,0,7
5206,the trip to bountiful,1985,tt0090203,2,7,1,2,5
5207,white nights,1985,tt0090319,1,1,0,0,7
5208,the journey of natty gann,1985,tt0089385,0,0,0,0,7
5209,mona lisa,1986,tt0091538,0,3,0,1,6
5210,the whales of august,1987,tt0094315,0,9,0,1,6
5211,the accidental tourist,1988,tt0094606,1,4,1,3,4
5212,a handful of dust,1988,tt0095274,0,0,0,0,7
5213,shirley valentine,1989,tt0098319,0,3,0,1,6
5214,music box,1989,tt0100211,2,5,0,1,6
5215,blaze,1989,tt0096943,1,8,0,0,7
5216,the grifters,1990,tt0099703,1,1,0,4,3
5217,reversal of fortune,1990,tt0100486,0,5,1,3,4
5218,grand canyon,1991,tt0101969,1,3,0,1,6
5219,damage,1992,tt0104237,1,3,0,1,6
5220,the lover,1992,tt0101316,0,0,0,0,7
5221,short cuts,1993,tt0108122,2,11,0,1,6
5222,the madness of king george,1994,tt0110428,0,0,0,3,4
5223,the portrait of a lady,1996,tt0117364,1,3,0,1,6
5224,one fine day,1996,tt0117247,0,3,0,0,7
5225,the wings of the dove,1997,tt0120520,0,0,0,2,5
5226,mrs brown,1997,tt0119280,0,0,0,1,6
5227,velvet goldmine,1998,tt0120879,0,0,0,0,7
5228,before night falls,2000,tt0247196,0,0,0,1,6
5229,the good german,2006,tt0452624,3,7,0,0,7
5230,an inconvenient truth,2006,tt0497116,0,0,0,0,7
5231,jane eyre,2011,tt1229822,0,0,0,0,7
5232,at eternity's gate,2018,tt6938828,0,5,0,1,6
5233,the ballad of buster scruggs,2018,tt6412452,2,4,0,1,6
5234,isle of dogs,2018,tt5104604,0,9,0,0,7
5235,avengers: endgame,2019,tt4154796,0,5,0,0,0
5236,toy story 4,2019,tt1979376,2,5,0,0,0
5237,captain marvel,2019,tt4154664,1,3,0,0,0
5238,spider-man: far from home,2019,tt6320628,1,4,0,0,0
5239,frozen ii,2019,tt4520988,0,0,0,0,0
5240,it chapter two,2019,tt7349950,0,2,0,0,0
5241,us,2019,tt6857112,2,1,0,0,0
5242,escape room,2019,tt5886046,0,0,0,0,0
5243,a dog's way home,2019,tt7616798,0,1,0,0,0
5244,glass,2019,tt6823368,0,3,0,0,0
5245,close,2019,tt5316540,0,0,0,0,0
5246,the kid who would be king,2019,tt6811018,0,0,0,0,0
5247,velvet buzzsaw,2019,tt7043012,0,2,0,0,0
5248,the lego movie 2: the second part,2019,tt3513498,0,0,0,0,0
5249,what men want,2019,tt7634968,0,1,0,0,0
5250,cold pursuit,2019,tt5719748,0,3,0,0,0
5251,high flying bird,2019,tt8128188,1,2,0,0,0
5252,the prodigy,2019,tt4504044,0,0,0,0,0
5253,isn't it romantic,2019,tt2452244,0,0,0,0,0
5254,happy death day 2u,2019,tt8155288,0,0,0,0,0
5255,how to train your dragon: the hidden world,2019,tt2386490,3,5,0,0,0
5256,fighting with my family,2019,tt6513120,0,0,0,0,0
5257,triple frontier,2019,tt1488606,1,2,0,0,0
5258,wonder park,2019,tt6428676,0,0,0,0,0
5259,captive state,2019,tt5968394,0,1,0,0,0
5260,nancy drew and the hidden staircase,2019,tt8323104,0,0,0,0,0
5261,the aftermath,2019,tt5977276,0,2,0,0,0
5262,five feet apart,2019,tt6472976,0,0,0,0,0
5263,the highwaymen,2019,tt1860242,2,6,0,0,0
5264,triple threat,2019,tt6643972,0,0,0,0,0
5265,the dirt,2019,tt0800325,0,0,0,0,0
5266,the beach bum,2019,tt6511932,1,0,0,0,0
5267,unplanned,2019,tt9024106,0,0,0,0,0
5268,shazam!,2019,tt0448115,0,0,0,0,0
5269,the best of enemies,2019,tt4807408,1,2,0,0,0
5270,the haunting of sharon tate,2019,tt7976208,0,0,0,0,0
5271,the silence,2019,tt7315484,0,1,0,0,0
5272,missing link,2019,tt6348138,0,1,0,0,0
5273,after,2019,tt4126476,0,0,0,0,0
5274,breakthrough,2019,tt7083526,0,0,0,0,0
5275,the curse of la llorona,2019,tt4913966,0,0,0,0,0
5276,i spit on your grave: deja vu,2019,tt4058836,0,0,0,0,0
5277,i trapped the devil,2019,tt8708304,0,0,0,0,0
5278,body at brighton rock,2019,tt7942746,0,0,0,0,0
5279,long shot,2019,tt2139881,1,1,0,0,0
5280,the intruder,2019,tt6722030,0,0,0,0,0
5281,uglydolls,2019,tt1946502,0,0,0,0,0
5282,"extremely wicked, shockingly evil and vile",2019,tt2481498,0,0,0,0,0
5283,pokémon detective pikachu,2019,tt5884052,0,0,0,0,0
5284,the hustle,2019,tt1298644,0,0,0,0,0
5285,tolkien,2019,tt3361792,0,0,0,0,0
5286,poms,2019,tt5125894,1,5,0,0,0
5287,the professor and the madman,2019,tt5932728,4,9,0,0,0
5288,john wick: chapter 3 – parabellum,2019,tt6146586,1,1,0,0,0
5289,a dog's journey,2019,tt8385474,0,0,0,0,0
5290,the sun is also a star,2019,tt6423362,0,0,0,0,0
5291,the souvenir,2019,tt6920356,1,0,0,0,0
5292,the tomorrow man,2019,tt8769848,0,2,0,0,0
5293,brightburn,2019,tt7752126,0,0,0,0,0
5294,booksmart,2019,tt1489887,0,0,0,0,0
5295,always be my maybe,2019,tt7374948,0,0,0,0,0
5296,godzilla: king of the monsters,2019,tt3741700,0,2,0,0,0
5297,rocketman,2019,tt2066051,0,1,0,0,0
5298,ma,2019,tt7958736,1,3,0,0,0
5299,dark phoenix,2019,tt6565702,1,6,0,0,0
5300,the secret life of pets 2,2019,tt5113040,0,1,0,0,0
5301,late night,2019,tt6107548,2,5,0,0,0
5302,the last black man in san francisco,2019,tt4353250,0,0,0,0,0
5303,men in black: international,2019,tt2283336,0,0,0,0,0
5304,the dead don't die,2019,tt8695030,0,3,0,0,0
5305,murder mystery,2019,tt1618434,0,1,0,0,0
5306,plus one,2019,tt7645122,0,0,0,0,0
5307,annabelle comes home,2019,tt8350360,0,1,0,0,0
5308,yesterday,2019,tt8079248,1,2,0,0,0
5309,escape plan: the extractors,2019,tt6772804,0,2,0,0,0
5310,midsommar,2019,tt8772262,0,0,0,0,0
5311,stuber,2019,tt7734218,1,0,0,0,0
5312,crawl,2019,tt8364368,0,0,0,0,0
5313,the farewell,2019,tt8637428,0,0,0,0,0
5314,once upon a time in hollywood,2019,tt7131622,4,12,0,0,0
5315,the red sea diving resort,2019,tt4995776,0,0,0,0,0
5316,a score to settle,2019,tt3758162,1,1,0,0,0
5317,the operative,2019,tt8000718,0,0,0,0,0
5318,dora and the lost city of gold,2019,tt7547410,1,1,0,0,0
5319,the kitchen,2019,tt5822564,0,2,0,0,0
5320,the art of racing in the rain,2019,tt1478839,1,1,0,0,0
5321,scary stories to tell in the dark,2019,tt3387520,2,2,0,0,0
5322,the peanut butter falcon,2019,tt4364194,0,2,0,0,0
5323,light of my life,2019,tt6063090,1,1,0,0,0
5324,the angry birds movie 2,2019,tt6095472,0,0,0,0,0
5325,blinded by the light,2019,tt8266310,0,0,0,0,0
5326,good boys,2019,tt7343762,0,0,0,0,0
5327,"where'd you go, bernadette",2019,tt2365580,2,11,0,0,0
5328,47 meters down: uncaged,2019,tt7329656,0,0,0,0,0
5329,ready or not,2019,tt7798634,0,0,0,0,0
5330,angel has fallen,2019,tt6189022,0,0,0,0,0
5331,brittany runs a marathon,2019,tt7671064,0,0,0,0,0
5332,overcomer,2019,tt8186318,0,0,0,0,0
5333,official secrets,2019,tt5431890,1,2,0,0,0
5334,don't let go,2019,tt6803212,0,0,0,0,0
5335,itsy bitsy,2019,tt6895284,0,1,0,0,0
5336,the fanatic,2019,tt7869070,0,2,0,0,0
5337,satanic panic,2019,tt8510350,0,0,0,0,0
5338,the obituary of tunde johnson,2019,tt8815382,0,0,0,0,0
5339,the goldfinch,2019,tt3864056,1,3,0,0,0
5340,hustlers,2019,tt5503686,0,0,0,0,0
5341,the sound of silence,2019,tt9352926,0,0,0,0,0
5342,tall girl,2019,tt9252508,0,0,0,0,0
5343,ad astra,2019,tt2935510,2,8,0,0,0
5344,rambo: last blood,2019,tt1206885,0,3,0,0,0
5345,fractured,2019,tt4332232,0,0,0,0,0
5346,abominable,2019,tt6324278,0,0,0,0,0
5347,the laundromat,2019,tt5865326,2,3,0,0,0
5348,judy,2019,tt7549996,1,2,0,0,0
5349,joker,2019,tt7286456,2,9,0,0,0
5350,lucy in the sky,2019,tt4682804,1,2,0,0,0
5351,dolemite is my name,2019,tt8526872,0,1,0,0,0
5352,in the tall grass,2019,tt4687108,0,0,0,0,0
5353,low tide,2019,tt7434324,0,0,0,0,0
5354,wrinkles the clown,2019,tt9097270,0,0,0,0,0
5355,gemini man,2019,tt1025100,2,6,0,0,0
5356,the king,2019,tt7984766,0,0,0,0,0
5357,jexi,2019,tt9354944,0,0,0,0,0
5358,el camino: a breaking bad movie,2019,tt9243946,0,0,0,0,0
5359,maleficent: mistress of evil,2019,tt4777008,1,4,0,0,0
5360,zombieland: double tap,2019,tt1560220,1,7,0,0,0
5361,jojo rabbit,2019,tt2584384,0,0,0,0,0
5362,the lighthouse,2019,tt7984734,0,4,0,0,0
5363,wounds,2019,tt5913798,0,0,0,0,0
5364,black and blue,2019,tt7390646,0,1,0,0,0
5365,countdown,2019,tt10039344,0,0,0,0,0
5366,the kill team,2019,tt6196936,0,0,0,0,0
5367,terminator: dark fate,2019,tt6450804,2,3,0,0,0
5368,motherless brooklyn,2019,tt0385887,0,4,0,0,0
5369,the irishman,2019,tt1302006,6,25,0,0,0
5370,harriet,2019,tt4648786,0,0,0,0,0
5371,arctic dogs,2019,tt4426464,0,4,0,0,0
5372,marriage story,2019,tt7653254,0,2,0,0,0
5373,doctor sleep,2019,tt5606664,0,0,0,0,0
5374,last christmas,2019,tt8623904,2,3,0,0,0
5375,playing with fire,2019,tt9134216,0,0,0,0,0
5376,klaus,2019,tt4729430,0,0,0,0,0
